net_type,province,city_name,area_name,area_code,msc_name,msc_id,sign_point_code,scp_vc_id,number_reply_code,remark,start_time
GS,湖北,武汉,孝感,712,武汉GS38,13445720,17-254-194,,20161109,,2016/11/9 9:13
GS,湖北,武汉,咸宁,715,武汉GS39,13445721,17-254-196,,20161109,,2016/11/9 9:13
GS,湖北,武汉,咸宁,715,武汉GS40,13445722,17-254-198,,20161109,,2016/11/9 9:13
GS,湖南,长沙,长沙,731,长沙GS01,13442731,18-255-83,,2015,,2016/11/9 9:13
GS,湖南,长沙,长沙,731,长沙GS01,13442742,18-255-83,,2015,,2016/11/9 9:13
GS,湖南,长沙,长沙,731,长沙GS01,13442747,18-255-83,,2015,,2016/11/9 9:13
GS,湖南,永州,永州,746,永州GS01,13440746,18-255-130,,20161109,,2016/11/9 9:13
GS,湖南,邵阳,邵阳,739,邵阳GS01,13441739,18-255-250,,20161109,,2016/11/9 9:13
GS,湖南,岳阳,岳阳,730,岳阳GS05,13443730,18-255-116,,2015,,2016/11/9 9:13
GS,湖南,长沙,长沙,731,长沙GS02,13442749,18-254-69,,2015,,2016/11/9 9:13
GS,湖南,长沙,长沙,731,长沙GS02,13442748,18-254-69,,2015,,2016/11/9 9:13
GS,湖南,长沙,长沙,731,长沙GS02,13443731,18-254-69,,2015,,2016/11/9 9:13
DS,湖南,衡阳,衡阳,734,衡阳DS3,13742747,18-254-10718-254-235,,计划(2010)000号,,2016/11/9 9:13
DS,湖南,衡阳,郴州,735,衡阳DS3,13745735,18-254-108,,计划(2010)000号,,2016/11/9 9:13
DS,湖南,衡阳,娄底,738,衡阳DS3,13743738,18-254-109,,计划(2010)000号,,2016/11/9 9:13
DS,湖南,衡阳,邵阳,739,衡阳DS3,13742842,18-254-11018-254-9,,计划(2010)000号,,2016/11/9 9:13
DS,湖南,衡阳,永州,746,衡阳DS3,13744746,18-254-11118-254-10,,计划(2010)000号,,2016/11/9 9:13
DS,湖南,衡阳,娄底,738,衡阳DS3,13444738,18-244-121,,计划(2010)000号,,2016/11/9 9:13
GS,湖南,长沙,娄底,738,长沙GS28,13443749,18-254-15,,20161109,,2016/11/9 9:13
GS,湖南,长沙,邵阳,739,长沙GS26,13443739,18-254-232,,20161109,,2016/11/9 9:13
GS,湖南,长沙,郴州,735,长沙GS27,13443735,18-254-17718-244-17,,计划(2010)000号,,2016/11/9 9:13
GS,湖南,长沙,郴州,735,长沙GS27,13444735,18-254-17718-244-17,,计划(2010)000号,,2016/11/9 9:13
GS,湖南,衡阳,衡阳,734,衡阳GS01,13443734,18-255-175,,20161109,,2016/11/9 9:13
GS,湖南,衡阳,衡阳,734,衡阳GS01,13443741,18-255-175,,20161109,,2016/11/9 9:13
GS,湖南,衡阳,衡阳,734,衡阳GS01,13444734,18-255-175,,20161109,,2016/11/9 9:13
GS,湖南,株洲,株洲,731,株洲GS05,13445733,18-255-71,,2015,,2016/11/9 9:13
GS,湖南,邵阳,邵阳,739,邵阳GS02,13442739,18-255-160,,20161109,,2016/11/9 9:13
GS,湖南,益阳,益阳,737,益阳GS04,13446737,18-255-233,,20161109,,2016/11/9 9:13
GS,湖南,益阳,益阳,737,益阳GS04,13447737,18-255-233,,20161109,,2016/11/9 9:13
GS,湖南,益阳,益阳,737,益阳GS04,13448737,18-255-233,,20161109,,2016/11/9 9:13
GS,湖南,常德,常德,736,常德GS02,13441736,18-255-207,,20161109,,2016/11/9 9:13
GS,湖南,郴州,郴州,735,郴州GS02,13442735,18-255-254,,20161109,,2016/11/9 9:13
GS,湖南,怀化,怀化,745,怀化GS02,13440738,18-255-4718-254-64,,20161109,,2016/11/9 9:13
GS,湖南,益阳,益阳,737,益阳GS02,13445737,18-255-215,,20161109,,2016/11/9 9:13
GS,湖南,益阳,益阳,737,益阳GS02,13442737,18-255-215,,20161109,,2016/11/9 9:13
GS,湖南,益阳,益阳,737,益阳GS02,13443737,18-255-215,,20161109,,2016/11/9 9:13
GS,湖南,益阳,益阳,737,益阳GS02,13444737,18-255-215,,20161109,,2016/11/9 9:13
GS,湖南,常德,常德,736,常德GS03,13441740,18-255-129,,20161109,,2016/11/9 9:13
GS,湖南,长沙,长沙,731,长沙GS16,13441748,18-254-221,,20161109,,2016/11/9 9:13
GS,湖南,长沙,长沙,731,长沙GS16,13444747,18-254-221,,20161109,,2016/11/9 9:13
GS,湖南,长沙,湘潭,731,长沙GS20,13441732,18-254-225,,20161109,,2016/11/9 9:13
GS,湖南,长沙,岳阳,730,长沙GS21,13442730,18-254-227,,20161109,,2016/11/9 9:13
GS,湖南,长沙,益阳,737,长沙GS22,13441737,18-254-229,,20161109,,2016/11/9 9:13
GS,湖南,长沙,株洲,731,长沙GS23,13442733,18-254-230,,20161109,,2016/11/9 9:13
GS,贵州,贵阳,贵阳,851,贵阳GS7,13441850,23-254-29,,B0643130,,2016/11/9 9:13
DS,贵州,贵阳,遵义,851,贵阳DS1,13742086,23-255-6123-255-6223-255-63,,B0745126,,2016/11/9 9:13
DS,贵州,贵阳,贵阳,851,贵阳DS4,13742083,23-254-4223-250-60,,暂无,,2016/11/9 9:13
DS,贵州,贵阳,六盘水,858,贵阳DS2,13742858,23-255-11523-255-114,,B0745127,,2016/11/9 9:13
DS,贵州,贵阳,凯里,855,贵阳DS2,13742855,23-255-66,,B0745127,,2016/11/9 9:13
GS,贵州,贵阳,兴义,859,贵阳GS19,13444859,23-255-52,,B0945111,,2016/11/9 9:13
GS,广西,南宁,柳州,772,南宁GS3,13442832,20-255-2220-255-111,,局管数据修正,,2016/11/9 9:13
GS,广西,南宁,柳州,772,南宁GS13,13442834,20-254-4120-254-42,,20161109,,2016/11/9 9:13
GS,广西,南宁,玉林,775,南宁GS14,13445841,20-254-43,,GX-001-120120-8-80071,,2016/11/9 9:13
GS,广西,南宁,玉林,775,南宁GS2,13445831,20-255-21,,20161109,,2016/11/9 9:13
GS,广西,南宁,桂林,773,南宁GS4,13443831,20-255-2320-255-103,,局管数据修正,,2016/11/9 9:13
GS,广西,南宁,南宁,771,南宁GS1,13441831,20-255-2020-255-22920-255-230,,局管数据修正,,2016/11/9 9:13
GS,广西,百色,百色,776,百色GS1,13446831,20-255-114,,GX-001-130829-8-00092,,2016/11/9 9:13
GS,广西,河池,河池,778,河池GS1,13448831,20-255-106,,GX-001-130829-8-00092,,2016/11/9 9:13
GS,广西,南宁,南宁,771,南宁GS21,13441835,20-254-47,,gx,,2016/11/9 9:13
GS,广西,南宁,桂林,773,南宁GS8,13443832,20-255-70,,gx,,2016/11/9 9:13
GS,广西,南宁,钦州,777,南宁GS10,13447831,20-255-9420-255-22620-255-7320-255-74,,局管数据修正,,2016/11/9 9:13
GS,广西,南宁,南宁,771,南宁GS22,13441837,20-251-25,,20161109,,2016/11/9 9:13
GS,广西,南宁,南宁,771,南宁GS23,13441838,20-251-26,,20161109,,2016/11/9 9:13
GS,广西,南宁,柳州,772,南宁GS24,13442835,20-251-27,,20161109,,2016/11/9 9:13
GS,广西,南宁,柳州,772,南宁GS25,13442836,20-251-28,,2013-289,,2016/11/9 9:13
GS,广西,南宁,柳州,772,南宁GS26,13442837,20-251-29,,局管数据修正,,2016/11/9 9:13
GS,广西,南宁,桂林,773,南宁GS29,13443834,20-251-34,,20161109,,2016/11/9 9:13
GS,广西,南宁,玉林,775,南宁GS27,13445833,20-251-30,,20161109,,2016/11/9 9:13
DS,广西,南宁,柳州,772,南宁DS5,13747772,20-251-9720-251-107,,20161109,,2016/11/9 9:13
DS,广西,南宁,柳州,772,南宁DS6,13748772,20-251-9820-251-108,,20161109,,2016/11/9 9:13
GS,广西,南宁,桂林,773,南宁GS30,13443835,20-251-35,,20161109,,2016/11/9 9:13
GS,广西,南宁,梧州,774,南宁GS31,13444833,20-251-36,,20161109,,2016/11/9 9:13
GS,广西,南宁,南宁,771,南宁GS33,13441836,20-251-38,,20161109,,2016/11/9 9:13
DS,广西,南宁,桂林,773,南宁DS7,13747773,20-251-9920-251-10920-254-195,,柳州GM7,,2016/11/9 9:13
DS,广西,南宁,北海,779,南宁DS9,13747779,20-251-10120-251-11120-255-8820-255-89,,局管数据修正,,2016/11/9 9:13
DS,广西,南宁,北海,779,南宁DS10,13748779,20-251-10220-251-9220-255-9020-255-91,,局管数据修正,,2016/11/9 9:13
DS,广西,南宁,梧州,774,南宁DS11,13747774,20-251-10520-251-9520-251-91,,局管数据修正,,2016/11/9 9:13
DS,广西,南宁,梧州,774,南宁DS12,13748774,20-251-10620-251-9620-251-119,,局管数据修正,,2016/11/9 9:13
GS,广西,南宁,南宁,771,南宁GS12,13441834,20-254-3720-254-38,,GX,,2016/11/9 9:13
GS,贵州,贵阳,贵阳,851,贵阳GS15,13442851,23-255-44,,黔移有限计划[2008]211号文,,2016/11/9 9:13
GS,河南,郑州,郑州,371,郑州GS27,13446600,16-254-161,,20161109,,2016/11/9 9:13
GS,河南,郑州,郑州,371,郑州GS27,13446601,16-254-161,,20161109,,2016/11/9 9:13
GS,河南,郑州,郑州,371,郑州GS27,13446602,16-254-161,,20161109,,2016/11/9 9:13
GS,河南,郑州,驻马店,396,郑州GS28,13446603,16-254-164,,20161109,,2016/11/9 9:13
GS,河南,郑州,驻马店,396,郑州GS28,13446604,16-254-164,,20161109,,2016/11/9 9:13
GS,河南,郑州,驻马店,396,郑州GS28,13446605,16-254-164,,20161109,,2016/11/9 9:13
GS,河南,郑州,平顶山,375,郑州GS109,13441608,16-254-169,,20161109,,2016/11/9 9:13
GS,河南,郑州,平顶山,375,郑州GS109,13441591,16-254-169,,20161109,,2016/11/9 9:13
GS,河南,郑州,平顶山,375,郑州GS109,15740377,16-254-169,,20161109,,2016/11/9 9:13
GS,河南,郑州,安阳,372,郑州GS108,13441607,16-254-158,,20161109,,2016/11/9 9:13
GS,河南,郑州,安阳,372,郑州GS108,13441593,16-254-158,,20161109,,2016/11/9 9:13
GS,河南,郑州,安阳,372,郑州GS108,13441594,16-254-158,,20161109,,2016/11/9 9:13
GS,河南,郑州,濮阳,393,郑州GS110,13441609,16-254-166,,20161109,,2016/11/9 9:13
GS,河南,郑州,濮阳,393,郑州GS110,13441596,16-254-166,,20161109,,2016/11/9 9:13
GS,河南,郑州,濮阳,393,郑州GS110,13443589,16-254-166,,20161109,,2016/11/9 9:13
DS,河南,郑州,郑州,371,郑州DS101,13743397,16-254-28,,20161109,,2016/11/9 9:13
GS,河南,郑州,洛阳,379,郑州GS25,13446593,16-254-131,,20161109,,2016/11/9 9:13
GS,河南,郑州,洛阳,379,郑州GS25,13446594,16-254-131,,20161109,,2016/11/9 9:13
GS,河南,郑州,洛阳,379,郑州GS25,13446595,16-254-131,,20161109,,2016/11/9 9:13
GS,河南,郑州,南阳,377,郑州GS24,13446590,16-254-126,,20161109,,2016/11/9 9:13
GS,河南,郑州,南阳,377,郑州GS24,13446591,16-254-126,,20161109,,2016/11/9 9:13
GS,河南,郑州,南阳,377,郑州GS24,13446592,16-254-126,,20161109,,2016/11/9 9:13
GS,河南,郑州,南阳,377,郑州GS23,13446586,16-254-122,,20161109,,2016/11/9 9:13
GS,河南,郑州,南阳,377,郑州GS23,13446587,16-254-122,,20161109,,2016/11/9 9:13
GS,河南,郑州,南阳,377,郑州GS23,13446589,16-254-122,,20161109,,2016/11/9 9:13
GS,广西,南宁,梧州,774,南宁GS17,13444831,20-254-49,,GX-001-120120-8-80071,,2016/11/9 9:13
GS,广西,南宁,玉林,775,南宁GS15,13445842,20-255-212,,GX-001-120120-8-80071,,2016/11/9 9:13
DS,广西,南宁,梧州,774,南宁GS18,13444832,20-255-203,,GX,,2016/11/9 9:13
DS,广西,南宁,河池,778,南宁GS19,13448833,20-254-3520-254-51,,局管数据修正,,2016/11/9 9:13
DS,广西,南宁,百色,776,南宁GS20,13446833,20-254-36,,20161109,,2016/11/9 9:13
GS,广西,南宁,桂林,773,南宁GS16,13443833,20-254-5320-254-54,,GX-001-120120-8-80071,,2016/11/9 9:13
DS,广西,南宁,玉林,775,南宁DS2,13745775,20-254-2820-254-2920-255-4720-255-48,,20161109,,2016/11/9 9:13
DS,广西,南宁,南宁,771,南宁DS3,13744771,20-254-3020-254-3120-255-3320-255-34,,20161109,,2016/11/9 9:13
DS,广西,南宁,南宁,771,南宁DS4,13745771,20-254-3320-254-3420-255-3520-255-36,,20161109,,2016/11/9 9:13
GS,广西,南宁,玉林,775,南宁GS28,13445834,20-251-33,,20161109,,2016/11/9 9:13
GS,广西,南宁,河池,778,南宁GS34,13448834,20-251-41,,GX,,2016/11/9 9:13
GS,广西,南宁,百色,776,南宁GS35,13446834,20-251-42,,GX,,2016/11/9 9:13
GS,广西,南宁,北海,779,南宁GS36,13449831,20-251-43,,局管数据修正,,2016/11/9 9:13
DS,广西,南宁,桂林,773,南宁DS8,13748773,20-251-10020-251-11020-254-196,,局管数据修正,,2016/11/9 9:13
DS,广西,南宁,玉林,775,南宁DS1,13743775,20-254-2620-254-2720-255-4520-255-46,,20161109,,2016/11/9 9:13
GS,广西,南宁,南宁,771,南宁GS5,13441833,20-255-167,,20161109,,2016/11/9 9:13
GS,广西,南宁,柳州,772,南宁GS6,13442833,20-255-189,,20161109,,2016/11/9 9:13
GS,广西,南宁,防城港,770,南宁GS9,13447841,20-255-9220-255-22820-255-22720-255-9920-255-100,,局管数据修正,,2016/11/9 9:13
GS,广西,南宁,防城港,770,南宁GS9,13741789,20-255-9220-255-22820-255-22720-255-9920-255-100,,局管数据修正,,2016/11/9 9:13
GS,广西,南宁,玉林,775,南宁GS7,13445832,20-255-211,,GX,,2016/11/9 9:13
DS,广西,南宁,河池,778,南宁DS15,13747778,20-251-8920-251-11320-255-8120-255-82,,20161109,,2016/11/9 9:13
DS,广西,南宁,百色,776,南宁DS14,13747786,20-251-9420-251-10420-254-22320-254-221,,20161109,,2016/11/9 9:13
DS,广西,南宁,河池,778,南宁DS16,13747788,20-251-9020-251-11420-255-8320-255-84,,20161109,,2016/11/9 9:13
DS,广西,南宁,百色,776,南宁DS13,13747776,20-251-9320-251-10320-254-22220-254-220,,20161109,,2016/11/9 9:13
GS,广西,南宁,南宁,771,南宁GS45,13441843,20-251-54,,20161109,,2016/11/9 9:13
GS,广西,南宁,玉林,775,南宁GS56,13445843,20-251-69,,20161109,,2016/11/9 9:13
GS,广西,南宁,柳州,772,南宁GS50,13442840,20-251-61,,20161109,,2016/11/9 9:13
GS,广西,南宁,柳州,772,南宁GS52,13442842,20-251-65,,20161109,,2016/11/9 9:13
DS,海南,海口,海口,898,海口DS1,13740756,21-255-115,,未定,,2016/11/9 9:13
GS,海南,海口,海口,898,海口GS3,13440983,21-255-105,,未定,,2016/11/9 9:13
GS,海南,海口,海口,898,海口GS3,13441983,21-255-105,,未定,,2016/11/9 9:13
GS,海南,海口,海口,898,海口GS5,13440985,21-255-120,,未定,,2016/11/9 9:13
GS,海南,海口,海口,898,海口GS2,13440982,21-255-100,,未定,,2016/11/9 9:13
GS,海南,海口,海口,898,海口GS2,13441982,21-255-100,,未定,,2016/11/9 9:13
GS,海南,海口,海口,898,海口GS4,13440984,21-255-110,,未定,,2016/11/9 9:13
GS,海南,海口,海口,898,海口GS4,13441984,21-255-110,,未定,,2016/11/9 9:13
GS,海南,海口,海口,898,海口GS9,13442981,21-254-29,,未定,,2016/11/9 9:13
GS,海南,海口,海口,898,海口GS10,13442982,21-254-34,,未定,,2016/11/9 9:13
DS,海南,海口,海口,898,海口DS2,13442983,21-254-37,,未定,,2016/11/9 9:13
GS,海南,海口,海口,898,海口GS7,13440989,21-255-251,,海南GSM19期工程,,2016/11/9 9:13
GS,海南,海口,海口,898,海口GS6,13440987,21-255-249,,海南GSM19期工程,,2016/11/9 9:13
GS,海南,海口,海口,898,海口GS8,13442980,21-255-18,,未定,,2016/11/9 9:13
GS,河南,开封,开封,371,开封GS1,13446606,16-254-118,,20161109,,2016/11/9 9:13
GS,河南,开封,开封,371,开封GS1,13446607,16-254-118,,20161109,,2016/11/9 9:13
GS,河南,开封,开封,371,开封GS1,13446608,16-254-118,,20161109,,2016/11/9 9:13
GS,河南,郑州,郑州,371,郑州GS11,13445580,16-254-76,,20161109,,2016/11/9 9:13
GS,河南,郑州,郑州,371,郑州GS11,13445581,16-254-76,,20161109,,2016/11/9 9:13
GS,河南,郑州,郑州,371,郑州GS11,13445582,16-254-76,,20161109,,2016/11/9 9:13
GS,河南,郑州,焦作,391,郑州GS18,13445600,16-254-100,,20161109,,2016/11/9 9:13
GS,河南,郑州,焦作,391,郑州GS18,13445601,16-254-100,,20161109,,2016/11/9 9:13
GS,河南,郑州,焦作,391,郑州GS18,13445602,16-254-100,,20161109,,2016/11/9 9:13
GS,河南,郑州,漯河,395,郑州GS19,13445603,16-254-105,,20161109,,2016/11/9 9:13
GS,河南,郑州,漯河,395,郑州GS19,13445604,16-254-105,,20161109,,2016/11/9 9:13
GS,河南,郑州,漯河,395,郑州GS19,13445605,16-254-105,,20161109,,2016/11/9 9:13
GS,河南,郑州,三门峡,398,郑州GS105,13441604,16-254-86,,20161109,,2016/11/9 9:13
GS,河南,郑州,三门峡,398,郑州GS105,13441587,16-254-86,,20161109,,2016/11/9 9:13
GS,河南,郑州,三门峡,398,郑州GS105,13441588,16-254-86,,20161109,,2016/11/9 9:13
GS,河南,郑州,郑州,371,郑州GS13,13445586,16-254-90,,IP测试,,2016/11/9 9:13
GS,河南,郑州,商丘,370,郑州GS17,13445598,16-254-93,,20161109,,2016/11/9 9:13
GS,河南,郑州,商丘,370,郑州GS17,13445599,16-254-93,,20161109,,2016/11/9 9:13
GS,河南,郑州,商丘,370,郑州GS17,13449604,16-254-93,,20161109,,2016/11/9 9:13
